CrossRoad -4715.0:4735.0
CrossRoad 3670.0:4735.0
CrossRoad 3670.0:-4805.0
CrossRoad 295.0:3100.0
CrossRoad 3670.0:3100.0
CrossRoad 2125.0:3100.0
FourLaneRoad 325.0:3100.0 2095.0:3100.0
FourLaneRoad 2155.0:3100.0 3640.0:3100.0
FourLaneRoad 2125.0:3820.0 2125.0:3130.0
CrossRoad 2125.0:3850.0
CrossRoad 3670.0:3850.0
FourLaneRoad 3670.0:4705.0 3670.0:3880.0
FourLaneRoad 3670.0:3820.0 3670.0:3130.0
CrossRoad 295.0:-755.0
FourLaneRoad 295.0:3070.0 295.0:-725.0
CrossRoad -4715.0:-755.0
FourLaneRoad 265.0:-755.0 -4685.0:-755.0
CrossRoad 835.0:-4805.0
FourLaneRoad 3640.0:-4805.0 865.0:-4805.0
CrossRoad 835.0:-755.0
FourLaneRoad 805.0:-755.0 325.0:-755.0
FourLaneRoad 865.0:-755.0 3640.0:-755.0
CrossRoad 3670.0:-755.0
FourLaneRoad 3670.0:3070.0 3670.0:-725.0
CrossRoad 3235.0:3850.0
FourLaneRoad 2155.0:3850.0 3205.0:3850.0
FourLaneRoad 3265.0:3850.0 3640.0:3850.0
FourLaneRoad 3235.0:3880.0 3235.0:4705.0
CrossRoad 3235.0:4735.0
FourLaneRoad 3265.0:4735.0 3640.0:4735.0
CrossRoad -185.0:3100.0
FourLaneRoad 265.0:3100.0 -155.0:3100.0
FourLaneRoad -185.0:3130.0 -185.0:4705.0
CrossRoad -185.0:4735.0
FourLaneRoad -4685.0:4735.0 -215.0:4735.0
FourLaneRoad -155.0:4735.0 3205.0:4735.0
CrossRoad 835.0:-4475.0
FourLaneRoad 835.0:-4775.0 835.0:-4505.0
FourLaneRoad 805.0:-4475.0 -890.0:-4475.0
CrossRoad -920.0:-4475.0
FourLaneRoad -920.0:-4445.0 -920.0:-4280.0
CrossRoad -920.0:-4250.0
FourLaneRoad -920.0:-4220.0 -920.0:-4055.0
CrossRoad -920.0:-4025.0
FourLaneRoad -890.0:-4025.0 805.0:-4025.0
CrossRoad 835.0:-4025.0
FourLaneRoad 835.0:-4445.0 835.0:-4055.0
FourLaneRoad -950.0:-4250.0 -4685.0:-4250.0
CrossRoad -4715.0:-4250.0
FourLaneRoad -4715.0:-4220.0 -4715.0:-785.0
FourLaneRoad -215.0:3100.0 -4685.0:3100.0
CrossRoad -4715.0:3100.0
FourLaneRoad -4715.0:-725.0 -4715.0:3070.0
FourLaneRoad -4715.0:3130.0 -4715.0:4705.0
CrossRoad 835.0:-3800.0
FourLaneRoad 835.0:-3995.0 835.0:-3830.0
CrossRoad 835.0:-3185.0
FourLaneRoad 835.0:-3770.0 835.0:-3215.0
FourLaneRoad 835.0:-3155.0 835.0:-785.0
FourLaneRoad 865.0:-3185.0 3640.0:-3185.0
FourLaneRoad 865.0:-3800.0 3640.0:-3800.0
CrossRoad 3670.0:-3800.0
FourLaneRoad 3670.0:-3830.0 3670.0:-4775.0
CrossRoad 3670.0:-3185.0
FourLaneRoad 3670.0:-785.0 3670.0:-3155.0
FourLaneRoad 3670.0:-3215.0 3670.0:-3770.0
NetworkPoint 850.0:-3230.0 -> 850.0:-3215.0
NetworkPoint 820.0:-2000.0 -> 820.0:-2045.0
NetworkPoint -200.0:4480.0 -> -200.0:4435.0
NetworkPoint 910.0:-4820.0 -> 955.0:-4820.0
NetworkPoint -260.0:-4490.0 -> -215.0:-4490.0
NetworkPoint 1570.0:-3170.0 -> 1525.0:-3170.0
NetworkPoint -3050.0:4750.0 -> -3095.0:4750.0
NetworkPoint 3610.0:-770.0 -> 3640.0:-770.0
NetworkPoint -3695.0:-4235.0 -> -3740.0:-4235.0
NetworkPoint -3740.0:-4265.0 -> -3695.0:-4265.0
NetworkPoint -3425.0:4720.0 -> -3380.0:4720.0
NetworkPoint 3685.0:2830.0 -> 3685.0:2875.0
NetworkPoint 3220.0:4615.0 -> 3220.0:4570.0
NetworkPoint 3685.0:4705.0 -> 3670.0:4720.0 3670.0:4735.0
NetworkPoint 3655.0:-3620.0 -> 3655.0:-3665.0
NetworkPoint 325.0:-770.0 -> 370.0:-770.0
NetworkPoint -4550.0:-770.0 -> -4505.0:-770.0
NetworkPoint 3265.0:3865.0 -> 3250.0:3880.0 3250.0:3850.0 3205.0:3865.0
NetworkPoint -4700.0:-4175.0 -> -4700.0:-4130.0
NetworkPoint -4730.0:-2945.0 -> -4730.0:-2990.0
NetworkPoint -2030.0:-770.0 -> -1985.0:-770.0
NetworkPoint 1675.0:3085.0 -> 1720.0:3085.0
NetworkPoint 670.0:-740.0 -> 625.0:-740.0
NetworkPoint -725.0:-740.0 -> -770.0:-740.0
NetworkPoint -200.0:4390.0 -> -200.0:4345.0
NetworkPoint 25.0:4720.0 -> 70.0:4720.0
NetworkPoint 3250.0:-3200.0 -> 3295.0:-3200.0
NetworkPoint 3190.0:-740.0 -> 3145.0:-740.0
NetworkPoint -2195.0:3115.0 -> -2240.0:3115.0
NetworkPoint -4700.0:-1205.0 -> -4700.0:-1160.0
NetworkPoint -4640.0:-740.0 -> -4685.0:-740.0
NetworkPoint -935.0:3115.0 -> -980.0:3115.0
NetworkPoint 3220.0:4705.0 -> 3220.0:4660.0
NetworkPoint 2200.0:-3170.0 -> 2155.0:-3170.0
NetworkPoint 280.0:2035.0 -> 280.0:1990.0
NetworkPoint 310.0:805.0 -> 310.0:850.0
NetworkPoint -1310.0:3085.0 -> -1265.0:3085.0
NetworkPoint -3110.0:-4265.0 -> -3065.0:-4265.0
NetworkPoint 2605.0:3085.0 -> 2650.0:3085.0
NetworkPoint 850.0:-1310.0 -> 850.0:-1265.0
NetworkPoint 3655.0:-785.0 -> 3655.0:-830.0
NetworkPoint 2800.0:-3815.0 -> 2845.0:-3815.0
NetworkPoint -2480.0:-4265.0 -> -2435.0:-4265.0
NetworkPoint 1555.0:3115.0 -> 1510.0:3115.0
NetworkPoint -4310.0:4750.0 -> -4355.0:4750.0
NetworkPoint 2350.0:-770.0 -> 2395.0:-770.0
NetworkPoint 1750.0:-3785.0 -> 1705.0:-3785.0
NetworkPoint -2435.0:-4235.0 -> -2480.0:-4235.0
NetworkPoint 775.0:-4040.0 -> 805.0:-4040.0
NetworkPoint -2165.0:4720.0 -> -2120.0:4720.0
NetworkPoint 1360.0:-3200.0 -> 1405.0:-3200.0
NetworkPoint 1300.0:-740.0 -> 1255.0:-740.0
NetworkPoint -3875.0:-740.0 -> -3920.0:-740.0
NetworkPoint -905.0:4720.0 -> -860.0:4720.0
NetworkPoint 715.0:-4460.0 -> 670.0:-4460.0
NetworkPoint 280.0:1945.0 -> 280.0:1900.0
NetworkPoint 310.0:715.0 -> 310.0:760.0
NetworkPoint -4700.0:-1250.0 -> -4700.0:-1205.0
NetworkPoint 790.0:3115.0 -> 745.0:3115.0
NetworkPoint 1750.0:-4790.0 -> 1705.0:-4790.0
NetworkPoint -4085.0:3115.0 -> -4130.0:3115.0
NetworkPoint 3655.0:1270.0 -> 3655.0:1225.0
NetworkPoint 3685.0:40.0 -> 3685.0:85.0
NetworkPoint 415.0:3085.0 -> 460.0:3085.0
NetworkPoint 355.0:-4010.0 -> 310.0:-4010.0
NetworkPoint 280.0:1990.0 -> 280.0:1945.0
NetworkPoint 310.0:760.0 -> 310.0:805.0
NetworkPoint -1985.0:-740.0 -> -2030.0:-740.0
NetworkPoint 2545.0:4720.0 -> 2590.0:4720.0
NetworkPoint 3235.0:3085.0 -> 3280.0:3085.0
NetworkPoint 910.0:-3815.0 -> 955.0:-3815.0
NetworkPoint 850.0:-1355.0 -> 850.0:-1310.0
NetworkPoint -1940.0:3085.0 -> -1895.0:3085.0
NetworkPoint 3280.0:3115.0 -> 3235.0:3115.0
NetworkPoint -890.0:-4490.0 -> -845.0:-4490.0
NetworkPoint 940.0:-3170.0 -> 895.0:-3170.0
NetworkPoint 3655.0:3190.0 -> 3655.0:3145.0
NetworkPoint 3460.0:-3170.0 -> 3415.0:-3170.0
NetworkPoint -4370.0:-4265.0 -> -4325.0:-4265.0
NetworkPoint 2425.0:3835.0 -> 2470.0:3835.0
NetworkPoint 3430.0:-4820.0 -> 3475.0:-4820.0
NetworkPoint 865.0:4750.0 -> 820.0:4750.0
NetworkPoint 850.0:-1265.0 -> 850.0:-1220.0
NetworkPoint 2125.0:4750.0 -> 2080.0:4750.0
NetworkPoint 3145.0:-3785.0 -> 3100.0:-3785.0
NetworkPoint 280.0:1900.0 -> 280.0:1855.0
NetworkPoint 310.0:670.0 -> 310.0:715.0
NetworkPoint -4700.0:-1295.0 -> -4700.0:-1250.0
NetworkPoint -2660.0:-770.0 -> -2615.0:-770.0
NetworkPoint 3655.0:1225.0 -> 3655.0:1180.0
NetworkPoint 3685.0:-5.0 -> 3685.0:40.0
NetworkPoint -1355.0:-740.0 -> -1400.0:-740.0
NetworkPoint -4700.0:670.0 -> -4700.0:715.0
NetworkPoint -4730.0:1900.0 -> -4730.0:1855.0
NetworkPoint -1400.0:-770.0 -> -1355.0:-770.0
NetworkPoint 2620.0:-3200.0 -> 2665.0:-3200.0
NetworkPoint 2560.0:-740.0 -> 2515.0:-740.0
NetworkPoint -2825.0:3115.0 -> -2870.0:3115.0
NetworkPoint -2615.0:-740.0 -> -2660.0:-740.0
NetworkPoint 3655.0:-3530.0 -> 3655.0:-3575.0
NetworkPoint -1565.0:3115.0 -> -1610.0:3115.0
NetworkPoint 3010.0:-4790.0 -> 2965.0:-4790.0
NetworkPoint 3685.0:-2885.0 -> 3685.0:-2840.0
NetworkPoint -4595.0:3085.0 -> -4550.0:3085.0
NetworkPoint 2170.0:-3815.0 -> 2215.0:-3815.0
NetworkPoint -4700.0:760.0 -> -4700.0:805.0
NetworkPoint -4730.0:1990.0 -> -4730.0:1945.0
NetworkPoint -3335.0:3085.0 -> -3290.0:3085.0
NetworkPoint 1720.0:-770.0 -> 1765.0:-770.0
NetworkPoint 820.0:-1955.0 -> 820.0:-2000.0
NetworkPoint 1540.0:-4820.0 -> 1585.0:-4820.0
NetworkPoint -1025.0:4750.0 -> -1070.0:4750.0
NetworkPoint -2420.0:4750.0 -> -2465.0:4750.0
NetworkPoint 1120.0:-3785.0 -> 1075.0:-3785.0
NetworkPoint -3065.0:-4235.0 -> -3110.0:-4235.0
NetworkPoint 145.0:-4040.0 -> 190.0:-4040.0
NetworkPoint 2140.0:3130.0 -> 2140.0:3175.0
NetworkPoint -2795.0:4720.0 -> -2750.0:4720.0
NetworkPoint 3655.0:1180.0 -> 3655.0:1135.0
NetworkPoint 3685.0:-50.0 -> 3685.0:-5.0
NetworkPoint -1805.0:-4235.0 -> -1850.0:-4235.0
NetworkPoint 2170.0:-4820.0 -> 2215.0:-4820.0
NetworkPoint -5.0:-770.0 -> 40.0:-770.0
NetworkPoint 85.0:-4460.0 -> 40.0:-4460.0
NetworkPoint -185.0:4735.0 -> -215.0:4750.0 -200.0:4705.0
NetworkPoint -170.0:4120.0 -> -170.0:4165.0
NetworkPoint 3655.0:-3575.0 -> 3655.0:-3620.0
NetworkPoint 1120.0:-4790.0 -> 1075.0:-4790.0
NetworkPoint -1475.0:3115.0 -> -1520.0:3115.0
NetworkPoint -4700.0:1660.0 -> -4700.0:1705.0
NetworkPoint -4730.0:2890.0 -> -4730.0:2845.0
NetworkPoint -680.0:-770.0 -> -635.0:-770.0
NetworkPoint -590.0:-4460.0 -> -635.0:-4460.0
NetworkPoint 2260.0:3865.0 -> 2215.0:3865.0
NetworkPoint 1375.0:4720.0 -> 1420.0:4720.0
NetworkPoint 3655.0:2035.0 -> 3655.0:1990.0
NetworkPoint 3685.0:805.0 -> 3685.0:850.0
NetworkPoint 2920.0:-3170.0 -> 2875.0:-3170.0
NetworkPoint 3655.0:-4595.0 -> 3655.0:-4640.0
NetworkPoint 280.0:-80.0 -> 280.0:-125.0
NetworkPoint -4700.0:-3275.0 -> -4700.0:-3230.0
NetworkPoint -4730.0:-2045.0 -> -4730.0:-2090.0
NetworkPoint 835.0:-755.0 -> 805.0:-740.0 820.0:-785.0
NetworkPoint 2260.0:-3815.0 -> 2305.0:-3815.0
NetworkPoint 3685.0:-2075.0 -> 3685.0:-2030.0
NetworkPoint 325.0:4750.0 -> 280.0:4750.0
NetworkPoint 3655.0:2080.0 -> 3655.0:2035.0
NetworkPoint 3685.0:850.0 -> 3685.0:895.0
NetworkPoint -3245.0:3085.0 -> -3200.0:3085.0
NetworkPoint 3520.0:-3815.0 -> 3565.0:-3815.0
NetworkPoint -1760.0:-4265.0 -> -1715.0:-4265.0
NetworkPoint 280.0:2890.0 -> 280.0:2845.0
NetworkPoint 310.0:1660.0 -> 310.0:1705.0
NetworkPoint 460.0:-4490.0 -> 505.0:-4490.0
NetworkPoint -1985.0:3085.0 -> -1940.0:3085.0
NetworkPoint 3070.0:-770.0 -> 3115.0:-770.0
NetworkPoint 1675.0:-770.0 -> 1720.0:-770.0
NetworkPoint 3250.0:4375.0 -> 3250.0:4420.0
NetworkPoint -1070.0:4750.0 -> -1115.0:4750.0
NetworkPoint 2470.0:-3785.0 -> 2425.0:-3785.0
NetworkPoint -1715.0:-4235.0 -> -1760.0:-4235.0
NetworkPoint 280.0:10.0 -> 280.0:-35.0
NetworkPoint 205.0:3085.0 -> 250.0:3085.0
NetworkPoint 280.0:2935.0 -> 280.0:2890.0
NetworkPoint 310.0:1705.0 -> 310.0:1750.0
NetworkPoint -4700.0:1570.0 -> -4700.0:1615.0
NetworkPoint -4730.0:2800.0 -> -4730.0:2755.0
NetworkPoint -1445.0:4720.0 -> -1400.0:4720.0
NetworkPoint -4700.0:1615.0 -> -4700.0:1660.0
NetworkPoint -4730.0:2845.0 -> -4730.0:2800.0
NetworkPoint -3290.0:-740.0 -> -3335.0:-740.0
NetworkPoint 1510.0:3115.0 -> 1465.0:3115.0
NetworkPoint 2470.0:-4790.0 -> 2425.0:-4790.0
NetworkPoint 2005.0:4720.0 -> 2050.0:4720.0
NetworkPoint -3965.0:-770.0 -> -3920.0:-770.0
NetworkPoint 1135.0:3085.0 -> 1180.0:3085.0
NetworkPoint 3655.0:-4640.0 -> 3655.0:-4685.0
NetworkPoint 1315.0:-3200.0 -> 1360.0:-3200.0
NetworkPoint 1255.0:-740.0 -> 1210.0:-740.0
NetworkPoint -2735.0:3115.0 -> -2780.0:3115.0
NetworkPoint -4730.0:3760.0 -> -4730.0:3715.0
NetworkPoint -3920.0:-740.0 -> -3965.0:-740.0
NetworkPoint 3250.0:4285.0 -> 3250.0:4330.0
NetworkPoint -215.0:3115.0 -> -260.0:3115.0
NetworkPoint 3655.0:3130.0 -> 
NetworkPoint 280.0:2845.0 -> 280.0:2800.0
NetworkPoint 310.0:1615.0 -> 310.0:1660.0
NetworkPoint -2960.0:4750.0 -> -3005.0:4750.0
NetworkPoint -590.0:3085.0 -> -545.0:3085.0
NetworkPoint 3145.0:3835.0 -> 3190.0:3835.0
NetworkPoint -1085.0:-4235.0 -> -1130.0:-4235.0
NetworkPoint 3655.0:-4550.0 -> 3655.0:-4595.0
NetworkPoint -4700.0:1525.0 -> -4700.0:1570.0
NetworkPoint -4730.0:2755.0 -> -4730.0:2710.0
NetworkPoint 3190.0:3085.0 -> 3235.0:3085.0
NetworkPoint 1585.0:4750.0 -> 1540.0:4750.0
NetworkPoint -800.0:-4490.0 -> -755.0:-4490.0
NetworkPoint -3590.0:4750.0 -> -3635.0:4750.0
NetworkPoint -4730.0:3850.0 -> -4730.0:3805.0
NetworkPoint 415.0:-770.0 -> 460.0:-770.0
NetworkPoint -1940.0:-770.0 -> -1895.0:-770.0
NetworkPoint 1765.0:3085.0 -> 1810.0:3085.0
NetworkPoint -4100.0:4720.0 -> -4055.0:4720.0
NetworkPoint 3655.0:-4685.0 -> 3655.0:-4730.0
NetworkPoint -185.0:4720.0 -> -200.0:4705.0
NetworkPoint 3340.0:-3200.0 -> 3385.0:-3200.0
NetworkPoint 3280.0:-740.0 -> 3235.0:-740.0
NetworkPoint -2105.0:3115.0 -> -2150.0:3115.0
NetworkPoint -4730.0:3715.0 -> -4730.0:3670.0
NetworkPoint 280.0:2800.0 -> 280.0:2755.0
NetworkPoint 310.0:1570.0 -> 310.0:1615.0
NetworkPoint 3265.0:4720.0 -> 3310.0:4720.0
NetworkPoint 1630.0:-3815.0 -> 1675.0:-3815.0
NetworkPoint -320.0:-4010.0 -> -365.0:-4010.0
NetworkPoint -3875.0:3085.0 -> -3830.0:3085.0
NetworkPoint 2890.0:-3815.0 -> 2935.0:-3815.0
NetworkPoint -2390.0:-4265.0 -> -2345.0:-4265.0
NetworkPoint -170.0:-4490.0 -> -125.0:-4490.0
NetworkPoint -4730.0:3805.0 -> -4730.0:3760.0
NetworkPoint 3655.0:-2630.0 -> 3655.0:-2675.0
NetworkPoint -3650.0:-4265.0 -> -3605.0:-4265.0
NetworkPoint -4700.0:3445.0 -> -4700.0:3490.0
NetworkPoint 865.0:-4820.0 -> 910.0:-4820.0
NetworkPoint -1700.0:4750.0 -> -1745.0:4750.0
NetworkPoint -2345.0:-4235.0 -> -2390.0:-4235.0
NetworkPoint 3685.0:4645.0 -> 3685.0:4690.0
NetworkPoint -2075.0:4720.0 -> -2030.0:4720.0
NetworkPoint 3655.0:-755.0 -> 3640.0:-740.0
NetworkPoint 3685.0:-1985.0 -> 3685.0:-1940.0
NetworkPoint 3310.0:3835.0 -> 3355.0:3835.0
NetworkPoint 2890.0:-4820.0 -> 2935.0:-4820.0
NetworkPoint 730.0:-4040.0 -> 775.0:-4040.0
NetworkPoint 2845.0:4750.0 -> 2800.0:4750.0
NetworkPoint 1210.0:-3785.0 -> 1165.0:-3785.0
NetworkPoint 880.0:3115.0 -> 835.0:3115.0
NetworkPoint 1840.0:-4790.0 -> 1795.0:-4790.0
NetworkPoint 670.0:-4460.0 -> 625.0:-4460.0
NetworkPoint -4595.0:-770.0 -> -4550.0:-770.0
NetworkPoint -4700.0:3535.0 -> -4700.0:3580.0
NetworkPoint -635.0:-740.0 -> -680.0:-740.0
NetworkPoint -2840.0:4720.0 -> -2795.0:4720.0
NetworkPoint 625.0:-740.0 -> 580.0:-740.0
NetworkPoint 3655.0:-2720.0 -> 3655.0:-2765.0
NetworkPoint -4550.0:-740.0 -> -4595.0:-740.0
NetworkPoint -20.0:4720.0 -> 25.0:4720.0
NetworkPoint -4730.0:10.0 -> -4730.0:-35.0
NetworkPoint -845.0:3115.0 -> -890.0:3115.0
NetworkPoint -50.0:-770.0 -> -5.0:-770.0
NetworkPoint 40.0:-4460.0 -> -5.0:-4460.0
NetworkPoint 2890.0:3865.0 -> 2845.0:3865.0
NetworkPoint -3020.0:-4265.0 -> -2975.0:-4265.0
NetworkPoint 3550.0:-3170.0 -> 3505.0:-3170.0
NetworkPoint 3235.0:3115.0 -> 3190.0:3115.0
NetworkPoint 2515.0:3835.0 -> 2560.0:3835.0
NetworkPoint -1355.0:3085.0 -> -1310.0:3085.0
NetworkPoint 3685.0:4600.0 -> 3685.0:4645.0
NetworkPoint 2560.0:3085.0 -> 2605.0:3085.0
NetworkPoint 3685.0:-2030.0 -> 3685.0:-1985.0
NetworkPoint 3520.0:-4820.0 -> 3565.0:-4820.0
NetworkPoint 955.0:4750.0 -> 910.0:4750.0
NetworkPoint -2615.0:3085.0 -> -2570.0:3085.0
NetworkPoint 820.0:-1145.0 -> 820.0:-1190.0
NetworkPoint -4220.0:4750.0 -> -4265.0:4750.0
NetworkPoint -1130.0:-4265.0 -> -1085.0:-4265.0
NetworkPoint -4700.0:-3185.0 -> -4700.0:-3140.0
NetworkPoint -4730.0:-1955.0 -> -4730.0:-2000.0
NetworkPoint 1840.0:-3785.0 -> 1795.0:-3785.0
NetworkPoint 2605.0:3115.0 -> 2560.0:3115.0
NetworkPoint 2305.0:-770.0 -> 2350.0:-770.0
NetworkPoint -440.0:4750.0 -> -485.0:4750.0
NetworkPoint -2570.0:-770.0 -> -2525.0:-770.0
NetworkPoint 3100.0:-3785.0 -> 3055.0:-3785.0
NetworkPoint 3655.0:2170.0 -> 3655.0:2125.0
NetworkPoint 3685.0:940.0 -> 3685.0:985.0
NetworkPoint 280.0:55.0 -> 280.0:10.0
NetworkPoint -4700.0:3490.0 -> -4700.0:3535.0
NetworkPoint -4730.0:-80.0 -> -4730.0:-125.0
NetworkPoint -815.0:4720.0 -> -770.0:4720.0
NetworkPoint 2710.0:-3200.0 -> 2755.0:-3200.0
NetworkPoint 2650.0:-740.0 -> 2605.0:-740.0
NetworkPoint 3685.0:4690.0 -> 3685.0:4705.0
NetworkPoint 3685.0:-1940.0 -> 3685.0:-1895.0
NetworkPoint 3655.0:-710.0 -> 3655.0:-725.0
NetworkPoint 3655.0:-2765.0 -> 3655.0:-2810.0
NetworkPoint -4685.0:4750.0 -> -4715.0:4735.0 -4700.0:4735.0
NetworkPoint -4730.0:-35.0 -> -4730.0:-80.0
NetworkPoint 820.0:-1055.0 -> 820.0:-1100.0
NetworkPoint 3100.0:-4790.0 -> 3055.0:-4790.0
NetworkPoint -1895.0:-740.0 -> -1940.0:-740.0
NetworkPoint 2635.0:4720.0 -> 2680.0:4720.0
NetworkPoint -4130.0:3115.0 -> -4175.0:3115.0
NetworkPoint 1000.0:-3815.0 -> 1045.0:-3815.0
NetworkPoint -4505.0:3085.0 -> -4460.0:3085.0
NetworkPoint 3250.0:4330.0 -> 3250.0:4375.0
NetworkPoint 820.0:-1190.0 -> 820.0:-1235.0
NetworkPoint 3655.0:-2675.0 -> 3655.0:-2720.0
NetworkPoint 280.0:-35.0 -> 280.0:-80.0
NetworkPoint -4280.0:-4265.0 -> -4235.0:-4265.0
NetworkPoint -4700.0:3400.0 -> -4700.0:3445.0
NetworkPoint 2290.0:-3170.0 -> 2245.0:-3170.0
NetworkPoint -2330.0:4750.0 -> -2375.0:4750.0
NetworkPoint -4700.0:-3230.0 -> -4700.0:-3185.0
NetworkPoint -4730.0:-2000.0 -> -4730.0:-2045.0
NetworkPoint 895.0:-3170.0 -> 865.0:-3170.0
NetworkPoint -2975.0:-4235.0 -> -3020.0:-4235.0
NetworkPoint 3655.0:2125.0 -> 3655.0:2080.0
NetworkPoint 3685.0:895.0 -> 3685.0:940.0
NetworkPoint 2260.0:-4820.0 -> 2305.0:-4820.0
NetworkPoint -4715.0:-740.0 -> -4700.0:-725.0
NetworkPoint -4730.0:-125.0 -> -4730.0:-170.0
NetworkPoint 100.0:-4040.0 -> 145.0:-4040.0
NetworkPoint 2215.0:4750.0 -> 2170.0:4750.0
NetworkPoint -4370.0:-4235.0 -> -4415.0:-4235.0
NetworkPoint 1045.0:-770.0 -> 1090.0:-770.0
NetworkPoint 3250.0:4420.0 -> 3250.0:4465.0
NetworkPoint 820.0:-1100.0 -> 820.0:-1145.0
NetworkPoint -1265.0:-740.0 -> -1310.0:-740.0
NetworkPoint -4700.0:-3140.0 -> -4700.0:-3095.0
NetworkPoint -4730.0:-1910.0 -> -4730.0:-1955.0
NetworkPoint -1310.0:-770.0 -> -1265.0:-770.0
NetworkPoint -530.0:-4040.0 -> -485.0:-4040.0
NetworkPoint -3470.0:4720.0 -> -3425.0:4720.0
NetworkPoint -5.0:-740.0 -> -50.0:-740.0
NetworkPoint 3190.0:-4790.0 -> 3145.0:-4790.0
NetworkPoint 3655.0:-1775.0 -> 3655.0:-1820.0
NetworkPoint 310.0:-365.0 -> 310.0:-320.0
NetworkPoint 280.0:865.0 -> 280.0:820.0
NetworkPoint -4700.0:4300.0 -> -4700.0:4345.0
NetworkPoint -4730.0:-4025.0 -> -4730.0:-4070.0
NetworkPoint -170.0:3130.0 -> -170.0:3175.0
NetworkPoint -4700.0:-2330.0 -> -4700.0:-2285.0
NetworkPoint -4730.0:-1100.0 -> -4730.0:-1145.0
NetworkPoint -1940.0:-740.0 -> -1985.0:-740.0
NetworkPoint 310.0:2605.0 -> 310.0:2650.0
NetworkPoint 3685.0:-3965.0 -> 3685.0:-3920.0
NetworkPoint -1985.0:-770.0 -> -1940.0:-770.0
NetworkPoint 3685.0:-1040.0 -> 3685.0:-995.0
NetworkPoint 3655.0:190.0 -> 3655.0:145.0
NetworkPoint 1720.0:3085.0 -> 1765.0:3085.0
NetworkPoint -3155.0:3085.0 -> -3110.0:3085.0
NetworkPoint 3655.0:3940.0 -> 3655.0:3895.0
NetworkPoint -2150.0:3115.0 -> -2195.0:3115.0
NetworkPoint 3685.0:-3920.0 -> 3685.0:-3875.0
NetworkPoint -2240.0:4750.0 -> -2285.0:4750.0
NetworkPoint 550.0:-4490.0 -> 595.0:-4490.0
NetworkPoint 985.0:-3170.0 -> 940.0:-3170.0
NetworkPoint -4730.0:4615.0 -> -4730.0:4570.0
NetworkPoint 295.0:-755.0 -> 310.0:-725.0 325.0:-770.0
NetworkPoint 850.0:-4265.0 -> 850.0:-4220.0
NetworkPoint 820.0:-3035.0 -> 820.0:-3080.0
NetworkPoint 1585.0:-4820.0 -> 1630.0:-4820.0
NetworkPoint -980.0:4750.0 -> -1025.0:4750.0
NetworkPoint -4325.0:-4265.0 -> -4280.0:-4265.0
NetworkPoint 2245.0:-3170.0 -> 2200.0:-3170.0
NetworkPoint 310.0:-275.0 -> 310.0:-230.0
NetworkPoint 280.0:955.0 -> 280.0:910.0
NetworkPoint -3020.0:-4235.0 -> -3065.0:-4235.0
NetworkPoint 190.0:-4040.0 -> 235.0:-4040.0
NetworkPoint 850.0:-2390.0 -> 850.0:-2345.0
NetworkPoint 1585.0:-3815.0 -> 1630.0:-3815.0
NetworkPoint 2215.0:-4820.0 -> 2260.0:-4820.0
NetworkPoint -350.0:4750.0 -> -395.0:4750.0
NetworkPoint 340.0:3115.0 -> 325.0:3115.0
NetworkPoint 1135.0:-770.0 -> 1180.0:-770.0
NetworkPoint 955.0:-4820.0 -> 1000.0:-4820.0
NetworkPoint 3685.0:3670.0 -> 3685.0:3715.0
NetworkPoint -4730.0:4705.0 -> -4730.0:4660.0
NetworkPoint -3875.0:-770.0 -> -3830.0:-770.0
NetworkPoint 310.0:-410.0 -> 310.0:-365.0
NetworkPoint 280.0:820.0 -> 280.0:775.0
NetworkPoint 85.0:-740.0 -> 40.0:-740.0
NetworkPoint -4700.0:-2375.0 -> -4700.0:-2330.0
NetworkPoint -4730.0:-1145.0 -> -4730.0:-1190.0
NetworkPoint 3685.0:-4010.0 -> 3685.0:-3965.0
NetworkPoint -2120.0:4720.0 -> -2075.0:4720.0
NetworkPoint 3685.0:-1085.0 -> 3685.0:-1040.0
NetworkPoint 3655.0:145.0 -> 3655.0:100.0
NetworkPoint -3830.0:-740.0 -> -3875.0:-740.0
NetworkPoint 700.0:4720.0 -> 745.0:4720.0
NetworkPoint 2350.0:3865.0 -> 2305.0:3865.0
NetworkPoint 760.0:-4460.0 -> 715.0:-4460.0
NetworkPoint 1795.0:-4790.0 -> 1750.0:-4790.0
NetworkPoint 1330.0:4720.0 -> 1375.0:4720.0
NetworkPoint -4700.0:4435.0 -> -4700.0:4480.0
NetworkPoint 3640.0:-3170.0 -> 3595.0:-3170.0
NetworkPoint 310.0:-320.0 -> 310.0:-275.0
NetworkPoint 280.0:910.0 -> 280.0:865.0
NetworkPoint 400.0:-4010.0 -> 355.0:-4010.0
NetworkPoint 3610.0:-3815.0 -> 3640.0:-3815.0
NetworkPoint 3280.0:3085.0 -> 3325.0:3085.0
NetworkPoint 850.0:-2435.0 -> 850.0:-2390.0
NetworkPoint -1670.0:-4265.0 -> -1625.0:-4265.0
NetworkPoint -1895.0:3085.0 -> -1850.0:3085.0
NetworkPoint 1765.0:-770.0 -> 1810.0:-770.0
NetworkPoint 2560.0:-3785.0 -> 2515.0:-3785.0
NetworkPoint -1625.0:-4235.0 -> -1670.0:-4235.0
NetworkPoint -3635.0:4750.0 -> -3680.0:4750.0
